,station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,date,hour
80,BDL,2019-01-01 06:10:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.03,29.78,1008.7933333333334,2.0,,OVC,,,,1200,,,,RA BR,,,,,,,,KBDL 010610Z AUTO 00000KT 2SM RA BR OVC012 03/03 A2978 RMK P0002 T00300030 MADISHF,2019-01-01,6
81,BDL,2019-01-01 06:12:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,3.0,0.04,29.77,1008.5666666666667,1.5,,FEW,SCT,OVC,,200,600,1200,,RA BR,,,,,,,35.43,KBDL 010612Z 01003KT 1 1/2SM RA BR FEW002 SCT006 OVC012 03/03 A2977 RMK AO2 P0004 T00330033,2019-01-01,6
82,BDL,2019-01-01 06:15:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,3.0,0.05,29.77,1008.34,1.75,,OVC,,,,1200,,,,RA BR,,,,,,,,KBDL 010615Z AUTO 01003KT 2SM RA BR OVC012 03/03 A2977 RMK P0005 T00300030 MADISHF,2019-01-01,6
83,BDL,2019-01-01 06:20:00,-72.6825,41.9381,37.9,37.9,100.0,360.0,4.0,0.06,29.77,1008.1133333333333,1.75,,OVC,,,,1200,,,,RA BR,,,,,,,,KBDL 010620Z AUTO 36004KT 2SM RA BR OVC012 03/03 A2977 RMK P0005 T00300030 MADISHF,2019-01-01,6
84,BDL,2019-01-01 06:25:00,-72.6825,41.9381,37.9,37.9,100.0,20.0,4.0,0.08,29.75,1007.8866666666667,1.75,,OVC,,,,1200,,,,RA BR,,,,,,,,KBDL 010625Z AUTO 02004KT 2SM RA BR OVC012 03/03 A2975 RMK P0007 T00300030 MADISHF,2019-01-01,6
85,BDL,2019-01-01 06:30:00,-72.6825,41.9381,37.9,37.9,100.0,20.0,4.0,0.08,29.75,1007.66,1.5,,FEW,OVC,,,600,1200,,,RA BR,,,,,,,,KBDL 010630Z AUTO 02004KT 1 1/2SM RA BR FEW006 OVC012 03/03 A2975 RMK P0007 T00300030 MADISHF,2019-01-01,6
86,BDL,2019-01-01 06:35:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,3.0,0.1,29.75,1007.4333333333333,1.5,,FEW,SCT,OVC,,200,499,999,,#NAME?,,,,,,,,KBDL 010635Z AUTO 01003KT 1 1/2SM -RA BR FEW002 SCT004 OVC009 03/03 A2975 RMK P0010 T00300030 MADISHF,2019-01-01,6
87,BDL,2019-01-01 06:39:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,4.0,0.1,29.73,1007.2066666666666,1.5,,FEW,BKN,OVC,,200,500,1100,,#NAME?,,,,,,,34.31,KBDL 010639Z 01004KT 1 1/2SM -RA BR FEW002 BKN005 OVC011 03/03 A2973 RMK AO2 PRESFR P0010 T00330033,2019-01-01,6
88,BDL,2019-01-01 06:40:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,4.0,0.1,29.73,1006.98,1.5,,FEW,BKN,OVC,,200,499,1100,,#NAME?,,,,,,,,KBDL 010640Z AUTO 01004KT 1 1/2SM -RA BR FEW002 BKN004 OVC011 03/03 A2972 RMK P0010 T00300030 MADISHF,2019-01-01,6
89,BDL,2019-01-01 06:45:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,4.0,0.11,29.73,1006.7533333333333,1.5,,FEW,BKN,OVC,,200,499,1100,,#NAME?,,,,,,,,KBDL 010645Z AUTO 01004KT 1 1/2SM -RA BR FEW002 BKN004 OVC011 03/03 A2972 RMK P0010 T00300030 MADISHF,2019-01-01,6
90,BDL,2019-01-01 06:50:00,-72.6825,41.9381,37.9,37.9,100.0,20.0,4.0,0.11,29.72,1006.5266666666666,1.5,,FEW,BKN,OVC,,200,499,1100,,#NAME?,,,,,,,,KBDL 010650Z AUTO 02004KT 1 1/2SM -RA BR FEW002 BKN004 OVC011 03/03 A2971 RMK P0010 T00300030 MADISHF,2019-01-01,6
91,BDL,2019-01-01 06:51:00,-72.6825,41.9381,37.9,37.9,100.0,20.0,4.0,0.11,29.71,1006.3,2.0,,FEW,OVC,,,300,600,,,#NAME?,,,,,,,34.31,KBDL 010651Z 02004KT 2SM -RA BR FEW003 OVC006 03/03 A2971 RMK AO2 PRESFR SLP063 VIS W-NW 1 P0011 T00330033,2019-01-01,6
92,BDL,2019-01-01 07:00:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,3.0,0.06,29.7,1006.0692307692307,2.0,,OVC,,,,600,,,,#NAME?,,,,,,,,KBDL 010700Z AUTO 01003KT 2SM -RA BR OVC006 03/03 A2970 RMK T00300030 MADISHF,2019-01-01,7
93,BDL,2019-01-01 07:05:00,-72.6825,41.9381,37.9,37.9,100.0,10.0,4.0,0.01,29.7,1005.8384615384615,2.0,,OVC,,,,600,,,,#NAME?,,,,,,,,KBDL 010705Z AUTO 01004KT 2SM -RA BR OVC006 03/03 A2970 RMK P0000 T00300030 MADISHF,2019-01-01,7
94,BDL,2019-01-01 07:10:00,-72.6825,41.9381,37.9,37.9,100.0,330.0,4.0,0.01,29.69,1005.6076923076922,2.0,,OVC,,,,600,,,,#NAME?,,,,,,,,KBDL 010710Z AUTO 33004KT 2SM -RA BR OVC006 03/03 A2969 RMK P0000 T00300030 MADISHF,2019-01-01,7
95,BDL,2019-01-01 07:15:00,-72.6825,41.9381,37.9,37.9,100.0,340.0,3.0,0.01,29.68,1005.376923076923,2.0,,SCT,OVC,,,300,600,,,#NAME?,,,,,,,,KBDL 010715Z AUTO 34003KT 2SM -RA BR SCT003 OVC006 03/03 A2968 RMK P0000 T00300030 MADISHF,2019-01-01,7
96,BDL,2019-01-01 07:20:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.01,29.66,1005.1461538461538,2.0,,SCT,OVC,,,300,600,,,#NAME?,,,,,,,,KBDL 010720Z AUTO 00000KT 2SM -RA BR SCT003 OVC006 03/03 A2965 RMK P0000 T00300030 MADISHF,2019-01-01,7
97,BDL,2019-01-01 07:21:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.01,29.66,1004.9153846153846,1.5,,BKN,OVC,,,300,600,,,#NAME?,,,,,,,37.9,KBDL 010721Z 00000KT 1 1/2SM -RA BR BKN003 OVC006 03/03 A2966 RMK AO2 PRESFR P0001 T00330033,2019-01-01,7
98,BDL,2019-01-01 07:25:00,-72.6825,41.9381,37.77142857142857,37.77142857142857,100.0,320.0,3.0,0.01,29.66,1004.6846153846153,1.5,,OVC,,,,400,,,,BR,,,,,,,,KBDL 010725Z AUTO 32003KT 1 1/2SM BR OVC004 03/03 A2965 RMK P0000 T00300030 MADISHF,2019-01-01,7
99,BDL,2019-01-01 07:30:00,-72.6825,41.9381,37.64285714285714,37.64285714285714,100.0,310.0,3.0,0.01,29.66,1004.4538461538461,1.25,,OVC,,,,400,,,,BR,,,,,,,,KBDL 010730Z AUTO 31003KT 1 1/2SM BR OVC004 03/03 A2965 RMK P0000 T00300030 MADISHF,2019-01-01,7
100,BDL,2019-01-01 07:35:00,-72.6825,41.9381,37.51428571428571,37.51428571428571,100.0,330.0,4.0,0.01,29.65,1004.2230769230769,1.25,,OVC,,,,400,,,,BR,,,,,,,,KBDL 010735Z AUTO 33004KT 1 1/2SM BR OVC004 03/03 A2964 RMK P0000 T00300030 MADISHF,2019-01-01,7
101,BDL,2019-01-01 07:40:00,-72.6825,41.9381,37.385714285714286,37.385714285714286,100.0,320.0,4.0,0.01,29.64,1003.9923076923077,1.25,,OVC,,,,400,,,,BR,,,,,,,,KBDL 010740Z AUTO 32004KT 1 1/2SM BR OVC004 03/03 A2963 RMK P0000 T00300030 MADISHF,2019-01-01,7
102,BDL,2019-01-01 07:45:00,-72.6825,41.9381,37.25714285714286,37.25714285714286,100.0,320.0,5.0,0.01,29.63,1003.7615384615384,1.0,,VV ,,,,300,,,,#NAME?,,,,,,,,KBDL 010745Z AUTO 32005KT 1SM -DZ BR VV003 03/03 A2962 RMK P0000 T00300030 MADISHF,2019-01-01,7
103,BDL,2019-01-01 07:50:00,-72.6825,41.9381,37.128571428571426,37.128571428571426,100.0,0.0,0.0,0.01,29.62,1003.5307692307692,1.0,,VV ,,,,300,,,,#NAME?,,,,,,,,KBDL 010750Z AUTO 00000KT 1SM -DZ BR VV003 03/03 A2962 RMK P0000 T00300030 MADISHF,2019-01-01,7
104,BDL,2019-01-01 07:51:00,-72.6825,41.9381,37.0,37.0,100.0,0.0,0.0,0.01,29.62,1003.3,0.5,,VV ,,,,300,,,,#NAME?,,,,,,,37,KBDL 010751Z 00000KT 1/2SM R06/P6000FT -DZ BR VV003 03/03 A2962 RMK AO2 SFC VIS 1 RAE24DZB44 SLP033 P0001 T00280028,2019-01-01,7
105,BDL,2019-01-01 07:55:00,-72.6825,41.9381,37.075,37.075,100.0,310.0,7.0,0.01,29.63,1003.2166666666666,1.0,,VV ,,,,400,,,,#NAME?,,,,,,,,KBDL 010755Z AUTO 31007KT 1SM -DZ BR VV004 03/03 A2962 RMK T00300030 MADISHF,2019-01-01,7
106,BDL,2019-01-01 08:00:00,-72.6825,41.9381,37.15,37.15,100.0,310.0,6.0,0.01,29.63,1003.1333333333333,1.0,,VV ,,,,400,,,,#NAME?,,,,,,,,KBDL 010800Z AUTO 31006KT 1SM -DZ BR VV004 03/03 A2962 RMK T00300030 MADISHF,2019-01-01,8
107,BDL,2019-01-01 08:10:00,-72.6825,41.9381,37.225,37.225,100.0,310.0,4.0,0.01,29.62,1003.05,1.5,,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 010810Z AUTO 31004KT 1 1/2SM -DZ BR OVC004 03/03 A2962 RMK T00300030 MADISHF,2019-01-01,8
108,BDL,2019-01-01 08:15:00,-72.6825,41.9381,37.3,37.3,100.0,60.0,3.0,0.01,29.61,1002.9666666666666,1.5,,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 010815Z AUTO 06003KT 1 1/2SM -DZ BR OVC004 03/03 A2961 RMK T00300030 VRB03KT  MADISHF,2019-01-01,8
109,BDL,2019-01-01 08:20:00,-72.6825,41.9381,37.375,37.375,100.0,0.0,0.0,0.01,29.61,1002.8833333333333,1.5,,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 010820Z AUTO 00000KT 1 1/2SM -DZ BR OVC004 03/03 A2961 RMK T00300030 MADISHF,2019-01-01,8
110,BDL,2019-01-01 08:25:00,-72.6825,41.9381,37.45,37.45,100.0,0.0,0.0,0.01,29.61,1002.8,1.5,,OVC,,,,400,,,,#NAME?,,,,,,,,KBDL 010825Z AUTO 00000KT 1 1/2SM -DZ BR OVC004 03/03 A2961 RMK T00300030 MADISHF,2019-01-01,8
111,BDL,2019-01-01 08:30:00,-72.6825,41.9381,37.525,37.525,100.0,0.0,0.0,0.01,29.6,1002.7166666666666,1.5,,OVC,,,,300,,,,#NAME?,,,,,,,,KBDL 010830Z AUTO 00000KT 1 1/2SM -DZ BR OVC003 03/03 A2960 RMK P0000 T00300030 MADISHF,2019-01-01,8
112,BDL,2019-01-01 08:35:00,-72.6825,41.9381,37.6,37.6,100.0,0.0,0.0,0.01,29.6,1002.6333333333333,1.5,,OVC,,,,300,,,,#NAME?,,,,,,,,KBDL 010835Z AUTO 00000KT 1 1/2SM -DZ BR OVC003 03/03 A2960 RMK P0000 T00300030 MADISHF,2019-01-01,8
113,BDL,2019-01-01 08:40:00,-72.6825,41.9381,37.675,37.675,100.0,0.0,0.0,0.01,29.6,1002.55,1.5,,OVC,,,,300,,,,#NAME?,,,,,,,,KBDL 010840Z AUTO 00000KT 1 1/2SM -DZ BR OVC003 03/03 A2960 RMK P0000 T00300030 MADISHF,2019-01-01,8
114,BDL,2019-01-01 08:45:00,-72.6825,41.9381,37.75,37.75,100.0,0.0,0.0,0.01,29.59,1002.4666666666666,1.5,,OVC,,,,300,,,,#NAME?,,,,,,,,KBDL 010845Z AUTO 00000KT 1 1/2SM -RA BR OVC003 03/03 A2959 RMK P0000 T00300030 MADISHF,2019-01-01,8
115,BDL,2019-01-01 08:50:00,-72.6825,41.9381,37.824999999999996,37.824999999999996,100.0,0.0,0.0,0.01,29.59,1002.3833333333333,1.5,,SCT,OVC,,,200,300,,,#NAME?,,,,,,,,KBDL 010850Z AUTO 00000KT 1 1/2SM -RA BR SCT002 OVC003 03/03 A2959 RMK P0000 T00300030 MADISHF,2019-01-01,8
116,BDL,2019-01-01 08:51:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.01,29.6,1002.3,0.75,,SCT,OVC,,,200,300,,,#NAME?,,,,,,,37.9,KBDL 010851Z 00000KT 3/4SM R06/P6000FT -RA BR SCT002 OVC003 03/03 A2960 RMK AO2 SFC VIS 1 1/2 DZE43RAB43 SLP023 P0001 60013 T00330033 56073,2019-01-01,8
117,BDL,2019-01-01 08:55:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.009583333333333334,29.59,1002.2153846153846,1.5,,OVC,,,,200,,,,#NAME?,,,,,,,,KBDL 010855Z AUTO 00000KT 1 1/2SM -RA BR OVC002 03/03 A2959 RMK T00300030 MADISHF,2019-01-01,8
118,BDL,2019-01-01 09:00:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.009166666666666667,29.58,1002.1307692307691,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010900Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2957 RMK T00300030 MADISHF,2019-01-01,9
119,BDL,2019-01-01 09:05:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.00875,29.58,1002.0461538461539,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010905Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2957 RMK T00300030 MADISHF,2019-01-01,9
120,BDL,2019-01-01 09:10:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.008333333333333333,29.57,1001.9615384615385,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010910Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF,2019-01-01,9
121,BDL,2019-01-01 09:15:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.007916666666666667,29.57,1001.876923076923,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010915Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF,2019-01-01,9
122,BDL,2019-01-01 09:20:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.0075,29.57,1001.7923076923076,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010920Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF,2019-01-01,9
123,BDL,2019-01-01 09:25:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.007083333333333334,29.57,1001.7076923076924,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010925Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2956 RMK T00300030 MADISHF,2019-01-01,9
124,BDL,2019-01-01 09:30:00,-72.6825,41.9381,37.9,37.9,100.0,110.0,3.0,0.006666666666666666,29.56,1001.623076923077,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010930Z AUTO 11003KT 1 1/2SM BR OVC003 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,9
125,BDL,2019-01-01 09:35:00,-72.6825,41.9381,37.9,37.9,100.0,120.0,3.0,0.00625,29.56,1001.5384615384615,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010935Z AUTO 12003KT 1 1/2SM BR OVC003 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,9
126,BDL,2019-01-01 09:40:00,-72.6825,41.9381,37.9,37.9,100.0,140.0,3.0,0.005833333333333334,29.56,1001.4538461538461,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010940Z AUTO 14003KT 1 1/2SM BR OVC003 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,9
127,BDL,2019-01-01 09:45:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.005416666666666667,29.56,1001.3692307692309,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 010945Z AUTO 00000KT 1 1/2SM BR OVC003 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,9
128,BDL,2019-01-01 09:50:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.005,29.56,1001.2846153846154,1.5,,BKN,OVC,,,200,400,,,BR,,,,,,,,KBDL 010950Z AUTO 00000KT 1 1/2SM BR BKN002 OVC004 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,9
129,BDL,2019-01-01 09:51:00,-72.6825,41.9381,37.9,37.9,100.0,0.0,0.0,0.004583333333333333,29.56,1001.2,0.75,,BKN,OVC,,,200,400,,,BR,,,,,,,37.9,KBDL 010951Z 00000KT 3/4SM R06/P6000FT BR BKN002 OVC004 03/03 A2956 RMK AO2 SFC VIS 1 1/2 RAE0859 SLP012 P0000 T00330033,2019-01-01,9
130,BDL,2019-01-01 09:55:00,-72.6825,41.9381,38.018181818181816,38.018181818181816,100.0,0.0,0.0,0.004166666666666667,29.56,1001.1384615384616,1.5,,OVC,,,,400,,,,BR,,,,,,,,KBDL 010955Z AUTO 00000KT 1 1/2SM BR OVC004 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,9
131,BDL,2019-01-01 10:00:00,-72.6825,41.9381,38.13636363636363,38.13636363636363,100.0,130.0,3.0,0.00375,29.56,1001.0769230769231,1.5,,OVC,,,,400,,,,BR,,,,,,,,KBDL 011000Z AUTO 13003KT 1 1/2SM BR OVC004 03/03 A2955 RMK T00300030 MADISHF,2019-01-01,10
132,BDL,2019-01-01 10:05:00,-72.6825,41.9381,38.25454545454546,38.25454545454546,100.0,120.0,3.0,0.003333333333333333,29.55,1001.0153846153846,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 011005Z AUTO 12003KT 1 1/2SM BR OVC003 03/03 A2954 RMK T00300030 MADISHF,2019-01-01,10
133,BDL,2019-01-01 10:10:00,-72.6825,41.9381,38.372727272727275,38.372727272727275,100.0,100.0,4.0,0.0029166666666666664,29.55,1000.9538461538461,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 011010Z AUTO 10004KT 1 1/2SM BR OVC003 03/03 A2954 RMK T00300030 MADISHF,2019-01-01,10
134,BDL,2019-01-01 10:15:00,-72.6825,41.9381,38.49090909090909,38.49090909090909,100.0,70.0,3.0,0.0024999999999999996,29.54,1000.8923076923077,1.5,,OVC,,,,300,,,,BR,,,,,,,,KBDL 011015Z AUTO 07003KT 1 1/2SM BR OVC003 03/03 A2954 RMK T00300030 MADISHF,2019-01-01,10
135,BDL,2019-01-01 10:20:00,-72.6825,41.9381,38.60909090909091,38.60909090909091,100.0,60.0,5.0,0.002083333333333333,29.54,1000.8307692307692,1.5,,OVC,,,,200,,,,BR,,,,,,,,KBDL 011020Z AUTO 06005KT 1 1/2SM BR OVC002 03/03 A2954 RMK T00300030 MADISHF,2019-01-01,10
136,BDL,2019-01-01 10:25:00,-72.6825,41.9381,38.72727272727273,38.72727272727273,100.0,100.0,5.0,0.001666666666666667,29.53,1000.7692307692308,1.5,,OVC,,,,200,,,,BR,,,,,,,,KBDL 011025Z AUTO 10005KT 1 1/2SM BR OVC002 03/03 A2953 RMK T00300030 MADISHF,2019-01-01,10
137,BDL,2019-01-01 10:30:00,-72.6825,41.9381,38.845454545454544,38.845454545454544,100.0,120.0,8.0,0.0012499999999999994,29.53,1000.7076923076924,1.5,,OVC,,,,200,,,,BR,,,,,,,,KBDL 011030Z AUTO 12008KT 1 1/2SM BR OVC002 03/03 A2953 RMK T00300030 MADISHF,2019-01-01,10
138,BDL,2019-01-01 10:35:00,-72.6825,41.9381,38.96363636363637,38.96363636363637,100.0,110.0,7.0,0.0008333333333333335,29.54,1000.6461538461539,1.5,,BKN,OVC,,,200,700,,,BR,,,,,,,,KBDL 011035Z AUTO 11007KT 1 1/2SM BR BKN002 OVC007 04/04 A2954 RMK T00400040 MADISHF,2019-01-01,10
139,BDL,2019-01-01 10:40:00,-72.6825,41.9381,39.081818181818186,39.081818181818186,100.0,130.0,7.0,0.0004166666666666659,29.54,1000.5846153846154,1.5,,BKN,OVC,,,200,1400,,,BR,,,,,,,,KBDL 011040Z AUTO 13007KT 1 1/2SM BR BKN002 OVC014 04/04 A2954 RMK T00400040 MADISHF,2019-01-01,10
140,BDL,2019-01-01 10:45:00,-72.6825,41.9381,39.2,39.2,100.0,150.0,9.0,0.0,29.54,1000.5230769230769,0.75,,SCT,BKN,OVC,,200,600,1400,,BR,,,,,,,32.47,KBDL 011045Z 15009KT 3/4SM R06/P6000FT BR SCT002 BKN006 OVC014 04/04 A2954 RMK AO2 SFC VIS 2 1/2,2019-01-01,10
141,BDL,2019-01-01 10:50:00,-72.6825,41.9381,39.55,39.55,100.0,160.0,10.0,0.0,29.54,1000.4615384615385,3.0,,SCT,BKN,OVC,,200,600,1400,,BR,,,,,,,,KBDL 011050Z AUTO 16010KT 3SM BR SCT002 BKN006 OVC014 04/04 A2954 RMK T00400040 MADISHF,2019-01-01,10
142,BDL,2019-01-01 10:51:00,-72.6825,41.9381,39.9,39.9,100.0,160.0,10.0,0.0,29.54,1000.4,0.75,,FEW,SCT,OVC,,200,600,1600,,BR,,,,,,,32.87,KBDL 011051Z 16010KT 3/4SM R06/P6000FT BR FEW002 SCT006 OVC016 04/04 A2954 RMK AO2 SFC VIS 4 SLP004 T00440044,2019-01-01,10
143,BDL,2019-01-01 10:54:00,-72.6825,41.9381,39.9,39.9,100.0,160.0,11.0,0.0,29.54,1000.3571428571429,3.0,,FEW,SCT,OVC,,400,600,1700,,BR,,,,,,,32.45,KBDL 011054Z 16011KT 3SM BR FEW004 SCT006 OVC017 04/04 A2954 RMK AO2 SFC VIS 4 T00440044,2019-01-01,10
144,BDL,2019-01-01 10:55:00,-72.6825,41.9381,40.223076923076924,40.223076923076924,100.0,160.0,11.0,0.0,29.54,1000.3142857142857,5.0,,FEW,SCT,OVC,,400,600,1699,,BR,,,,,,,,KBDL 011055Z AUTO 16011KT 5SM BR FEW004 SCT006 OVC016 04/04 A2954 RMK T00400040 MADISHF,2019-01-01,10
145,BDL,2019-01-01 11:00:00,-72.6825,41.9381,40.54615384615384,40.54615384615384,100.0,160.0,11.0,0.0,29.53,1000.2714285714285,6.0,,FEW,SCT,OVC,,400,1200,1900,,BR,,,,,,,,KBDL 011100Z AUTO 16011KT 6SM BR FEW004 SCT012 OVC019 05/05 A2953 RMK T00500050 MADISHF,2019-01-01,11
146,BDL,2019-01-01 11:05:00,-72.6825,41.9381,40.86923076923077,40.86923076923077,100.0,150.0,10.0,0.0,29.53,1000.2285714285714,8.0,,FEW,OVC,,,1200,1900,,,,,,,,,,,KBDL 011105Z AUTO 15010KT 8SM FEW012 OVC019 05/05 A2953 RMK T00500050 MADISHF,2019-01-01,11
147,BDL,2019-01-01 11:10:00,-72.6825,41.9381,41.19230769230769,41.19230769230769,100.0,140.0,8.0,0.0,29.54,1000.1857142857143,9.0,,OVC,,,,1900,,,,,,,,,,,,KBDL 011110Z AUTO 14008KT 9SM OVC019 06/06 A2954 RMK T00600060 MADISHF,2019-01-01,11
148,BDL,2019-01-01 11:15:00,-72.6825,41.9381,41.51538461538461,41.51538461538461,100.0,140.0,8.0,0.0,29.54,1000.1428571428571,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011115Z AUTO 14008KT 10SM OVC016 06/06 A2954 RMK T00600060 MADISHF,2019-01-01,11
149,BDL,2019-01-01 11:20:00,-72.6825,41.9381,41.83846153846154,41.83846153846154,100.0,130.0,8.0,0.0,29.54,1000.0999999999999,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011120Z AUTO 13008KT 10SM OVC016 06/06 A2954 RMK T00600060 MADISHF,2019-01-01,11
150,BDL,2019-01-01 11:25:00,-72.6825,41.9381,42.16153846153846,42.16153846153846,100.0,140.0,9.0,0.0,29.53,1000.0571428571428,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011125Z AUTO 14009KT 10SM OVC016 06/06 A2953 RMK T00600060 MADISHF,2019-01-01,11
151,BDL,2019-01-01 11:30:00,-72.6825,41.9381,42.48461538461539,42.48461538461539,100.0,140.0,10.0,0.0,29.53,1000.0142857142857,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011130Z AUTO 14010KT 10SM OVC016 06/06 A2953 RMK T00600060 MADISHF,2019-01-01,11
152,BDL,2019-01-01 11:35:00,-72.6825,41.9381,42.80769230769231,42.80769230769231,100.0,135.0,10.0,0.0,29.53,999.9714285714285,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011135Z AUTO ///10KT 10SM OVC016 06/06 A2953 RMK T00600060 MADISHF,2019-01-01,11
153,BDL,2019-01-01 11:40:00,-72.6825,41.9381,43.13076923076923,43.13076923076923,100.0,130.0,9.0,0.0,29.53,999.9285714285713,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011140Z AUTO 13009KT 10SM OVC016 06/06 A2953 RMK T00600060 MADISHF,2019-01-01,11
154,BDL,2019-01-01 11:45:00,-72.6825,41.9381,43.45384615384616,43.45384615384616,100.0,130.0,8.0,0.0,29.53,999.8857142857142,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011145Z AUTO 13008KT 10SM OVC016 06/06 A2953 RMK T00600060 MADISHF,2019-01-01,11
155,BDL,2019-01-01 11:50:00,-72.6825,41.9381,43.776923076923076,43.776923076923076,100.0,140.0,9.0,0.0,29.52,999.8428571428572,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011150Z AUTO 14009KT 10SM OVC016 07/07 A2952 RMK T00700070 MADISHF,2019-01-01,11
156,BDL,2019-01-01 11:51:00,-72.6825,41.9381,44.1,44.1,100.0,140.0,10.0,0.0,29.53,999.8,3.0,,FEW,BKN,BKN,BKN,1100,1700,4000,25000,,,,,,,,38.14,KBDL 011151Z 14010KT 3SM FEW011 BKN017 BKN040 BKN250 07/07 A2953 RMK AO2 SFC VIS 10 SLP998 60013 70090 T00670067 10067 20028 56024,2019-01-01,11
157,BDL,2019-01-01 11:55:00,-72.6825,41.9381,44.315384615384616,44.246153846153845,99.74307692307693,145.0,11.0,0.0,29.53,999.8230769230769,10.0,,OVC,,,,1699,,,,,,,,,,,,KBDL 011155Z AUTO ///11KT 10SM OVC016 07/07 A2953 RMK T00700070 MADISHF,2019-01-01,11
158,BDL,2019-01-01 12:00:00,-72.6825,41.9381,44.53076923076923,44.392307692307696,99.48615384615384,150.0,11.0,0.0,29.52,999.8461538461538,10.0,,BKN,OVC,,,1699,2200,,,,,,,,,,,KBDL 011200Z AUTO 15011KT 10SM BKN016 OVC022 07/07 A2952 RMK T00700070 MADISHF,2019-01-01,12
159,BDL,2019-01-01 12:05:00,-72.6825,41.9381,44.746153846153845,44.53846153846154,99.22923076923077,150.0,11.0,0.0,29.52,999.8692307692307,10.0,,BKN,OVC,,,1699,2200,,,,,,,,,,,KBDL 011205Z AUTO ///11KT 10SM BKN016 OVC022 07/07 A2952 RMK T00700070 MADISHF,2019-01-01,12
