station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BDL,1/21/2019 23:10,-72.6825,41.9381,M,M,M,330,15,M,30.07,M,10,20,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212310Z AUTO 33015G20KT 10SM CLR M16/M25 A3006 RMK T11601250 MADISHF
BDL,1/21/2019 23:15,-72.6825,41.9381,M,M,M,M,21,M,30.08,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212315Z AUTO ///21KT 10SM CLR M16/M25 A3007 RMK T11601250 MADISHF
BDL,1/21/2019 23:20,-72.6825,41.9381,M,M,M,M,15,M,30.08,M,10,24,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212320Z AUTO ///15G24KT 10SM CLR M16/M25 A3007 RMK T11601250 MADISHF
BDL,1/21/2019 23:25,-72.6825,41.9381,M,M,M,340,9,M,30.08,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212325Z AUTO 34009KT 10SM CLR M16/M25 A3007 RMK T11601250 MADISHF
BDL,1/21/2019 23:30,-72.6825,41.9381,M,M,M,320,13,M,30.09,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212330Z AUTO 32013KT 10SM CLR M16/M26 A3009 RMK T11601260 MADISHF
BDL,1/21/2019 23:35,-72.6825,41.9381,M,M,M,340,13,M,30.09,M,10,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212335Z AUTO 34013G18KT 10SM CLR M16/M26 A3009 RMK T11601260 MADISHF
BDL,1/21/2019 23:40,-72.6825,41.9381,M,M,M,320,14,M,30.1,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212340Z AUTO 32014KT 10SM CLR M16/M26 A3010 RMK T11601260 WND 29V36  MADISHF
BDL,1/21/2019 23:45,-72.6825,41.9381,M,M,M,320,17,M,30.1,M,10,24,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212345Z AUTO 32017G24KT 10SM CLR M16/M26 A3010 RMK T11601260 MADISHF
BDL,1/21/2019 23:50,-72.6825,41.9381,M,M,M,M,15,M,30.11,M,10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212350Z AUTO ///15KT 10SM M16/M26 A3011 RMK T11601260  4/006 MADISHF
BDL,1/21/2019 23:51,-72.6825,41.9381,3.9,-14.1,42.04,320,15,0,30.11,1020.1,10,24,SCT,BKN,BKN,M,14000,20000,24000,M,M,M,M,M,31,320,1/21/2019 23:13,-15.65,KBDL 212351Z 32015G24KT 10SM SCT140 BKN200 BKN240 M16/M26 A3011 RMK AO2 PK WND 32031/2313 PRESRR SLP201 4/006 60000 T11561256 11150 21172 53044
BDL,1/21/2019 23:55,-72.6825,41.9381,M,M,M,310,13,M,30.11,M,10,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 212355Z AUTO 31013G18KT 10SM CLR M16/M26 A3011 RMK T11601260 MADISHF
BDL,1/22/2019 0:05,-72.6825,41.9381,M,M,M,M,18,M,30.11,M,10,27,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220005Z AUTO ///18G27KT 10SM CLR M16/M26 A3011 RMK T11601260 MADISHF
BDL,1/22/2019 0:15,-72.6825,41.9381,M,M,M,M,16,M,30.12,M,10,23,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220015Z AUTO ///16G23KT 10SM CLR M16/M26 A3012 RMK T11601260 MADISHF
BDL,1/22/2019 0:20,-72.6825,41.9381,M,M,M,330,13,M,30.12,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220020Z AUTO 33013KT 10SM CLR M16/M26 A3012 RMK T11601260 MADISHF
BDL,1/22/2019 0:25,-72.6825,41.9381,M,M,M,320,12,M,30.12,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220025Z AUTO 32012KT 10SM CLR M16/M26 A3012 RMK T11601260 MADISHF
BDL,1/22/2019 0:35,-72.6825,41.9381,M,M,M,310,17,M,30.13,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220035Z AUTO 31017KT 10SM CLR M16/M26 A3012 RMK T11601260 MADISHF
BDL,1/22/2019 0:40,-72.6825,41.9381,M,M,M,M,15,M,30.14,M,10,23,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220040Z AUTO ///15G23KT 10SM CLR M16/M26 A3013 RMK T11601260 MADISHF
BDL,1/22/2019 0:45,-72.6825,41.9381,M,M,M,320,14,M,30.14,M,10,22,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220045Z AUTO 32014G22KT 10SM CLR M16/M26 A3013 RMK T11601260 MADISHF
BDL,1/22/2019 0:50,-72.6825,41.9381,M,M,M,M,15,M,30.14,M,10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220050Z AUTO ///15KT 10SM M16/M26 A3013 RMK T11601260 MADISHF
BDL,1/22/2019 0:51,-72.6825,41.9381,3,-14.1,43.82,330,13,0,30.14,1021.1,10,23,FEW,SCT,SCT,M,14000,20000,24000,M,M,M,M,M,28,330,1/22/2019 0:05,-15.58,KBDL 220051Z 33013G23KT 10SM FEW140 SCT200 SCT240 M16/M26 A3014 RMK AO2 PK WND 33028/0005 SLP211 T11611256
BDL,1/22/2019 0:55,-72.6825,41.9381,M,M,M,310,13,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220055Z AUTO 31013KT 10SM CLR M16/M26 A3014 RMK T11601260 MADISHF
BDL,1/22/2019 1:00,-72.6825,41.9381,M,M,M,320,13,M,30.14,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220100Z AUTO 32013KT 10SM CLR M16/M26 A3013 RMK T11601260 MADISHF
BDL,1/22/2019 1:05,-72.6825,41.9381,M,M,M,330,14,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220105Z AUTO 33014KT 10SM CLR M16/M26 A3014 RMK T11601260 MADISHF
BDL,1/22/2019 1:10,-72.6825,41.9381,M,M,M,330,13,M,30.15,M,10,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220110Z AUTO 33013G18KT 10SM CLR M16/M26 A3014 RMK T11601260 MADISHF
BDL,1/22/2019 1:15,-72.6825,41.9381,M,M,M,320,12,M,30.15,M,10,25,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220115Z AUTO 32012G25KT 10SM CLR M16/M26 A3014 RMK T11601260 MADISHF
BDL,1/22/2019 1:20,-72.6825,41.9381,M,M,M,320,13,M,30.15,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220120Z AUTO 32013KT 10SM CLR M16/M26 A3014 RMK T11601260 MADISHF
BDL,1/22/2019 1:25,-72.6825,41.9381,M,M,M,M,15,M,30.16,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220125Z AUTO ///15KT 10SM CLR M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 1:30,-72.6825,41.9381,M,M,M,330,14,M,30.16,M,10,19,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220130Z AUTO 33014G19KT 10SM CLR M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 1:35,-72.6825,41.9381,M,M,M,M,15,M,30.16,M,10,20,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220135Z AUTO ///15G20KT 10SM CLR M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 1:40,-72.6825,41.9381,M,M,M,310,17,M,30.16,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220140Z AUTO 31017KT 10SM CLR M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 1:50,-72.6825,41.9381,M,M,M,330,13,M,30.16,M,10,21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220150Z AUTO 33013G21KT 10SM M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 1:51,-72.6825,41.9381,3.9,-15,40.17,330,16,0,30.16,1021.8,10,22,FEW,M,M,M,15000,M,M,M,M,M,M,M,M,M,M,-16.21,KBDL 220151Z 33016G22KT 10SM FEW150 M16/M26 A3016 RMK AO2 SLP218 T11561261
BDL,1/22/2019 1:55,-72.6825,41.9381,M,M,M,340,9,M,30.16,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220155Z AUTO 34009KT 10SM CLR M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 2:00,-72.6825,41.9381,M,M,M,330,14,M,30.16,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220200Z AUTO 33014KT 10SM CLR M16/M26 A3015 RMK T11601260 MADISHF
BDL,1/22/2019 2:05,-72.6825,41.9381,M,M,M,M,15,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220205Z AUTO ///15KT 10SM CLR M16/M26 A3017 RMK T11601260 MADISHF
BDL,1/22/2019 2:10,-72.6825,41.9381,M,M,M,M,14,M,30.17,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220210Z AUTO ///14KT 10SM CLR M16/M26 A3017 RMK T11601260 MADISHF
BDL,1/22/2019 2:15,-72.6825,41.9381,M,M,M,M,15,M,30.17,M,10,22,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220215Z AUTO ///15G22KT 10SM CLR M16/M26 A3017 RMK T11601260 MADISHF
BDL,1/22/2019 2:20,-72.6825,41.9381,M,M,M,M,17,M,30.17,M,10,23,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220220Z AUTO ///17G23KT 10SM CLR M16/M26 A3017 RMK T11601260 MADISHF
BDL,1/22/2019 2:25,-72.6825,41.9381,M,M,M,M,16,M,30.18,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220225Z AUTO ///16KT 10SM CLR M16/M26 A3018 RMK T11601260 MADISHF
BDL,1/22/2019 2:30,-72.6825,41.9381,M,M,M,330,10,M,30.18,M,10,15,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220230Z AUTO 33010G15KT 10SM CLR M16/M26 A3018 RMK T11601260 MADISHF
BDL,1/22/2019 2:35,-72.6825,41.9381,M,M,M,330,11,M,30.19,M,10,17,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220235Z AUTO 33011G17KT 10SM CLR M16/M26 A3019 RMK T11601260 MADISHF
BDL,1/22/2019 2:40,-72.6825,41.9381,M,M,M,330,12,M,30.19,M,10,19,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220240Z AUTO 33012G19KT 10SM CLR M16/M26 A3019 RMK T11601260 MADISHF
BDL,1/22/2019 2:45,-72.6825,41.9381,M,M,M,330,11,M,30.19,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220245Z AUTO 33011KT 10SM CLR M16/M26 A3019 RMK T11601260 MADISHF
BDL,1/22/2019 2:50,-72.6825,41.9381,M,M,M,330,14,M,30.2,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220250Z AUTO 33014KT 10SM CLR M16/M26 A3020 RMK T11601260 MADISHF
BDL,1/22/2019 2:51,-72.6825,41.9381,3.9,-15,40.17,340,13,0,30.2,1023,10,19,CLR,M,M,M,M,M,M,M,M,M,M,M,26,320,1/22/2019 2:03,-14.43,KBDL 220251Z 34013G19KT 10SM CLR M16/M26 A3020 RMK AO2 PK WND 32026/0203 SLP230 T11561261 53029
BDL,1/22/2019 2:55,-72.6825,41.9381,M,M,M,330,11,M,30.2,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220255Z AUTO 33011KT 10SM CLR M16/M26 A3020 RMK T11601260 MADISHF
BDL,1/22/2019 3:00,-72.6825,41.9381,M,M,M,330,11,M,30.2,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220300Z AUTO 33011KT 10SM CLR M16/M26 A3020 RMK T11601260 MADISHF
BDL,1/22/2019 3:05,-72.6825,41.9381,M,M,M,M,18,M,30.2,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220305Z AUTO ///18KT 10SM CLR M16/M26 A3020 RMK T11601260 MADISHF
BDL,1/22/2019 3:10,-72.6825,41.9381,M,M,M,M,14,M,30.2,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220310Z AUTO ///14KT 10SM CLR M16/M26 A3020 RMK T11601260 MADISHF
BDL,1/22/2019 3:15,-72.6825,41.9381,M,M,M,310,13,M,30.21,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220315Z AUTO 31013KT 10SM CLR M15/M26 A3020 RMK T11501260 MADISHF
BDL,1/22/2019 3:20,-72.6825,41.9381,M,M,M,M,17,M,30.21,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220320Z AUTO ///17KT 10SM CLR M16/M26 A3020 RMK T11601260 MADISHF
BDL,1/22/2019 3:25,-72.6825,41.9381,M,M,M,M,18,M,30.21,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220325Z AUTO ///18KT 10SM CLR M15/M26 A3020 RMK T11501260 MADISHF
BDL,1/22/2019 3:30,-72.6825,41.9381,M,M,M,M,15,M,30.22,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220330Z AUTO ///15KT 10SM CLR M15/M26 A3021 RMK T11501260 MADISHF
BDL,1/22/2019 3:35,-72.6825,41.9381,M,M,M,M,15,M,30.22,M,10,23,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220335Z AUTO ///15G23KT 10SM CLR M15/M26 A3021 RMK T11501260 MADISHF
BDL,1/22/2019 3:45,-72.6825,41.9381,M,M,M,M,14,M,30.22,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220345Z AUTO ///14KT 10SM CLR M15/M26 A3021 RMK T11501260 MADISHF
BDL,1/22/2019 3:50,-72.6825,41.9381,M,M,M,M,15,M,30.23,M,10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220350Z AUTO ///15KT 10SM M15/M26 A3022 RMK T11501260 MADISHF
BDL,1/22/2019 3:51,-72.6825,41.9381,5,-15,38.2,320,15,0,30.23,1024.1,10,27,FEW,M,M,M,24000,M,M,M,M,M,M,M,27,330,1/22/2019 3:33,-14.22,KBDL 220351Z 32015G27KT 10SM FEW240 M15/M26 A3023 RMK AO2 PK WND 33027/0333 SLP241 T11501261
BDL,1/22/2019 3:55,-72.6825,41.9381,M,M,M,M,14,M,30.23,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220355Z AUTO ///14KT 10SM CLR M15/M26 A3022 RMK T11501260 MADISHF
BDL,1/22/2019 4:05,-72.6825,41.9381,M,M,M,M,13,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220405Z AUTO ///13KT 10SM CLR M15/M26 A3023 RMK T11501260 MADISHF
BDL,1/22/2019 4:10,-72.6825,41.9381,M,M,M,320,10,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220410Z AUTO 32010KT 10SM CLR M15/M26 A3023 RMK T11501260 WND 29V36  MADISHF
BDL,1/22/2019 4:15,-72.6825,41.9381,M,M,M,M,20,M,30.24,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220415Z AUTO ///20KT 10SM CLR M15/M26 A3023 RMK T11501260 MADISHF
BDL,1/22/2019 4:25,-72.6825,41.9381,M,M,M,M,18,M,30.26,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220425Z AUTO ///18KT 10SM CLR M15/M26 A3026 RMK T11501260 MADISHF
BDL,1/22/2019 4:30,-72.6825,41.9381,M,M,M,M,12,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220430Z AUTO ///12KT 10SM CLR M15/M26 A3027 RMK T11501260 MADISHF
BDL,1/22/2019 4:35,-72.6825,41.9381,M,M,M,M,15,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220435Z AUTO ///15KT 10SM CLR M15/M26 A3027 RMK T11501260 MADISHF
BDL,1/22/2019 4:40,-72.6825,41.9381,M,M,M,M,13,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220440Z AUTO ///13KT 10SM CLR M15/M26 A3027 RMK T11501260 MADISHF
BDL,1/22/2019 4:45,-72.6825,41.9381,M,M,M,M,14,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220445Z AUTO ///14KT 10SM CLR M15/M26 A3027 RMK T11501260 MADISHF
BDL,1/22/2019 4:50,-72.6825,41.9381,M,M,M,M,13,M,30.27,M,10,18,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220450Z AUTO ///13G18KT 10SM M15/M25 A3027 RMK T11501250 MADISHF
BDL,1/22/2019 4:51,-72.6825,41.9381,5,-13,42.24,330,17,0,30.27,1025.5,10,28,FEW,M,M,M,24000,M,M,M,M,M,M,M,35,320,1/22/2019 4:16,-15.3,KBDL 220451Z 33017G28KT 10SM FEW240 M15/M25 A3027 RMK AO2 PK WND 32035/0416 SLP255 T11501250 411501200
BDL,1/22/2019 4:55,-72.6825,41.9381,M,M,M,330,11,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220455Z AUTO 33011KT 10SM CLR M15/M25 A3027 RMK T11501250 MADISHF
BDL,1/22/2019 5:00,-72.6825,41.9381,M,M,M,M,14,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220500Z AUTO ///14KT 10SM CLR M15/M25 A3027 RMK T11501250 MADISHF
BDL,1/22/2019 5:05,-72.6825,41.9381,M,M,M,M,18,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220505Z AUTO ///18KT 10SM CLR M16/M25 A3027 RMK T11601250 MADISHF
BDL,1/22/2019 5:10,-72.6825,41.9381,M,M,M,M,16,M,30.27,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220510Z AUTO ///16KT 10SM CLR M15/M25 A3027 RMK T11501250 MADISHF
BDL,1/22/2019 5:15,-72.6825,41.9381,M,M,M,M,14,M,30.28,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220515Z AUTO ///14KT 10SM CLR M15/M25 A3028 RMK T11501250 MADISHF
BDL,1/22/2019 5:20,-72.6825,41.9381,M,M,M,330,11,M,30.28,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220520Z AUTO 33011KT 10SM CLR M16/M24 A3028 RMK T11601240 MADISHF
BDL,1/22/2019 5:25,-72.6825,41.9381,M,M,M,M,14,M,30.28,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220525Z AUTO ///14KT 10SM CLR M15/M25 A3028 RMK T11501250 MADISHF
BDL,1/22/2019 5:30,-72.6825,41.9381,M,M,M,M,16,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220530Z AUTO ///16KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 5:35,-72.6825,41.9381,M,M,M,M,14,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220535Z AUTO ///14KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 5:40,-72.6825,41.9381,M,M,M,M,15,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220540Z AUTO ///15KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 5:45,-72.6825,41.9381,M,M,M,M,14,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220545Z AUTO ///14KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 5:50,-72.6825,41.9381,M,M,M,M,14,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220550Z AUTO ///14KT 10SM CLR M15/M24 A3029 RMK T11501240  4/006 MADISHF
BDL,1/22/2019 5:51,-72.6825,41.9381,5,-11.9,44.63,320,15,0,30.29,1026.2,10,22,CLR,M,M,M,M,M,M,M,M,M,M,M,26,340,1/22/2019 5:22,-14.22,KBDL 220551Z 32015G22KT 10SM CLR M15/M24 A3029 RMK AO2 PK WND 34026/0522 SLP262 4/006 T11501244 11150 21161 51031
BDL,1/22/2019 5:55,-72.6825,41.9381,M,M,M,330,10,M,30.29,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220555Z AUTO 33010KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 6:00,-72.6825,41.9381,M,M,M,340,12,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220600Z AUTO 34012KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 6:05,-72.6825,41.9381,M,M,M,M,12,M,30.3,M,10,19,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220605Z AUTO ///12G19KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 6:15,-72.6825,41.9381,M,M,M,M,15,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220615Z AUTO ///15KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 6:20,-72.6825,41.9381,M,M,M,330,12,M,30.3,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220620Z AUTO 33012KT 10SM CLR M15/M24 A3029 RMK T11501240 MADISHF
BDL,1/22/2019 6:25,-72.6825,41.9381,M,M,M,330,10,M,30.31,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220625Z AUTO 33010KT 10SM CLR M15/M24 A3030 RMK T11501240 MADISHF
BDL,1/22/2019 6:30,-72.6825,41.9381,M,M,M,320,10,M,30.32,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220630Z AUTO 32010KT 10SM CLR M15/M24 A3031 RMK T11501240 MADISHF
BDL,1/22/2019 6:35,-72.6825,41.9381,M,M,M,M,13,M,30.32,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220635Z AUTO ///13KT 10SM CLR M15/M24 A3031 RMK T11501240 MADISHF
BDL,1/22/2019 6:40,-72.6825,41.9381,M,M,M,M,12,M,30.32,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220640Z AUTO ///12KT 10SM CLR M15/M24 A3031 RMK T11501240 MADISHF
BDL,1/22/2019 6:45,-72.6825,41.9381,M,M,M,M,13,M,30.32,M,10,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220645Z AUTO ///13G18KT 10SM CLR M15/M24 A3031 RMK T11501240 MADISHF
BDL,1/22/2019 6:50,-72.6825,41.9381,M,M,M,310,17,M,30.33,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220650Z AUTO 31017KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 6:51,-72.6825,41.9381,5,-11,46.67,320,16,0,30.33,1027.4,10,21,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.77,KBDL 220651Z 32016G21KT 10SM CLR M15/M24 A3033 RMK AO2 SLP274 T11501239
BDL,1/22/2019 6:55,-72.6825,41.9381,M,M,M,320,10,M,30.33,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220655Z AUTO 32010KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 7:00,-72.6825,41.9381,M,M,M,M,17,M,30.33,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220700Z AUTO ///17KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 7:05,-72.6825,41.9381,M,M,M,M,12,M,30.33,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220705Z AUTO ///12KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 7:10,-72.6825,41.9381,M,M,M,320,12,M,30.34,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220710Z AUTO 32012KT 10SM CLR M15/M24 A3034 RMK T11501240 MADISHF
BDL,1/22/2019 7:15,-72.6825,41.9381,M,M,M,330,11,M,30.33,M,10,16,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220715Z AUTO 33011G16KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 7:20,-72.6825,41.9381,M,M,M,330,11,M,30.33,M,10,18,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220720Z AUTO 33011G18KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 7:25,-72.6825,41.9381,M,M,M,330,13,M,30.33,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220725Z AUTO 33013KT 10SM CLR M15/M24 A3032 RMK T11501240 MADISHF
BDL,1/22/2019 7:30,-72.6825,41.9381,M,M,M,330,9,M,30.34,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220730Z AUTO 33009KT 10SM CLR M15/M23 A3034 RMK T11501230 MADISHF
BDL,1/22/2019 7:40,-72.6825,41.9381,M,M,M,340,8,M,30.34,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220740Z AUTO 34008KT 10SM CLR M15/M24 A3034 RMK T11501240 MADISHF
BDL,1/22/2019 7:45,-72.6825,41.9381,M,M,M,330,9,M,30.35,M,10,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KBDL 220745Z AUTO 33009KT 10SM CLR M15/M23 A3035 RMK T11501230 MADISHF
